,sample1,sample2,_,utm_x,utm_y,unit,__,lithology,longitude,latitude,sampleno,unnamed: 0,unnamed: 2,age,unnamed: 4,unnamed: 5,lithology,unnamed: 7,87/86sr m,2σ,rb_ppm,sr_ppm,(rb/sr),10*(rb/sr),(87rb/86sr)c,87rb/86sr i,(86/87sr)°,unnamed: 17,source,mixing,unnamed: 20,87/86 sr chur°,εsr°,deltasrtoday,unnamed: 24,143/144 nd,2σ.1,sm_ppm,nd_ppm,(147sm/144nd),(147sm/144nd)c,âge.1,(143nd/144nd)°,unnamed: 33,143nd/144nd chur°,εnd°,unnamed: 36,sio2,al2o3,fe2o3,cao,mgo,na2o,k2o,cr2o3,tio2,mno,p2o5,sro,bao,loi,total,unnamed: 52,ag_ppm,as_ppm,ba_ppm,be_ppm,bi_ppm,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,dy_ppm,er_ppm,eu_ppm,ga_ppm,gd_ppm,ge_ppm,hf_ppm,ho_ppm,la_ppm,lu_ppm,mo_ppm,nb_ppm,nb*10,nd.1,ni_ppm,pb_ppm,pr_ppm,rb.1,sb_ppm,sm.1,sn_ppm,sr.1,ta_ppm,tb_ppm,th_ppm,tl_ppm,tm_ppm,u_ppm,v_ppm,w_ppm,y_ppm,yb_ppm,zn_ppm,zr_ppm,na+k,k_ppm,p_ppm,ti_ppm,unnamed: 102,feo,unnamed: 104,mgo molar,feo molar,mg#,unnamed: 108,nb/ta,unnamed: 110,unnamed: 111,cs.1,rb.2,ba.1,th.1,u.1,nb.1,ta.1,k.1,la.1,ce.1,pb.1,pr.1,sr.2,p.1,nd.2,zr.1,hf.1,sm.2,eu.1,ti.1,gd.1,tb.1,dy.1,y.1,ho.1,er.1,tm.1,yb.1,lu.1,unnamed: 141,dy/yb,zr/sm,nb/la,sr/pb,la/sm,u/th,sr/y,sm/yb,u/pb,gd/yb,la/yb,unnamed: 153,unnamed: 154,unnamed: 155,unnamed: 156,unnamed: 157,unnamed: 158,unnamed: 159,unnamed: 160,unnamed: 161,unnamed: 162,unnamed: 163,unnamed: 164,unnamed: 165,unnamed: 166,unnamed: 167,unnamed: 168,unnamed: 169,unnamed: 170,unnamed: 171,unnamed: 172,unnamed: 173,unnamed: 174,unnamed: 175,unnamed: 176,unnamed: 177,unnamed: 178,unnamed: 179,unnamed: 180,unnamed: 181,unnamed: 182,unnamed: 183,unnamed: 184,unnamed: 185,unnamed: 186,unnamed: 187,unnamed: 188,unnamed: 189,unnamed: 190,unnamed: 191,unnamed: 192,unnamed: 193,unnamed: 194,unnamed: 195,unnamed: 196,unnamed: 197,unnamed: 198,unnamed: 199,unnamed: 200,unnamed: 201,unnamed: 202,unnamed: 203,unnamed: 204
65,09SD,283,19K,226847.0,8166586.0,Linga-SJP,,Diorite,-71.55966207687236,-16.567162435707555,09SD283,22,San José Pal ,67.0,San Jose Pal,sud,Diorite,,0.707494,19.0,204.0,261.0,0.7816091954022989,78.16091954022988,2.1960991822252875,0.7054036370100328,0.7054036370100328,,0.705369,,,0.7044212817796803,13.945564334323368,78.26210826210823,,0.512506,5.0,7.51,36.4,0.2063186813186813,0.1247734423926923,67.0,0.5124513147929054,,0.5125517911078732,-1.9603153615088686,,62.6,15.95,5.5,3.6,1.48,3.25,4.91,<0.01,0.93,0.09,0.26,0.03,0.1,0.2,98.9,,<1,,890.0,,,,75.5,37.6,10,19.85,180,5.67,3.3,1.09,17.6,6.47,,9.8,1.14,36.3,0.49,3,12.7,127.0,36.4,8,30.0,9.24,204.0,,7.51,3,261.0,0.9,1.02,24.0,<0.5,0.48,4.91,82.0,149.0,34.0,3.32,63.0,347.0,8.16,40759.383,1134.796,5575.35,,4.9489,,0.03672092100039698,0.068882053280628,34.772620042573074,,14.11111111111111,,,945.2380952380953,340.0,134.84848484848484,301.8867924528302,241.871921182266,19.30091185410334,24.324324324324326,169.83076250000002,56.01851851851851,45.07462686567164,200.0,36.37795275590551,13.115577889447238,12.608844444444445,29.119999999999997,33.04761904761905,34.62897526501767,18.497536945812808,7.077922077922079,4.626846473029046,11.893382352941176,10.303030303030303,8.412462908011868,7.906976744186047,7.651006711409396,7.534246575342466,7.058823529411764,7.528344671201814,7.259259259259259,,1.117438597118444,1.7865956502441191,0.34454520334597705,0.06557788944723619,3.0284312274991367,0.8012007389162561,1.6587348507242092,2.4570523473203156,1.20935960591133,,7.4410140562248985,-1.1339885493560768,-0.38823547697362704,8.62611037462678,-0.14993333333333334,1.1499333333333335,Ci liq,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,09SD,320,19K,214259.0,8165168.0,Linga-SJP,,Diorite,-71.6777075265301,-16.578484601589253,09SD320,23,San José Pal,67.0,San Jose Pal,sud,Diorite,,0.706039,8.0,117.0,423.0,0.2765957446808511,27.659574468085108,0.777043247831915,0.7052993692674637,0.7052993692674637,,0.705369,,,0.7044212817796803,12.46537420852789,57.53561253561301,,0.512505,5.0,4.7,23.2,0.20258620689655174,0.12251615917456898,67.0,0.5124513041059986,,0.5125517911078732,-1.9605238654496482,,56.8,17.25,7.52,6.26,3.42,3.23,2.49,<0.01,0.87,0.13,0.19,0.05,0.05,0.99,99.3,,<1,,434.0,,,,50.4,63.3,<10,42.2,196,3.85,2.35,0.82,19.0,4.16,,4.4,0.79,25.9,0.35,5,7.4,74.0,23.2,9,22.0,6.0,117.0,,4.7,3,423.0,0.5,0.69,12.85,<0.5,0.33,2.95,183.0,217.0,23.1,2.41,94.0,142.0,5.720000000000001,20670.237000000005,829.274,5215.650000000001,,6.766496,,0.08485510123064707,0.09418055284914957,47.39564399436714,,14.8,,,2009.5238095238096,195.0,65.75757575757576,161.63522012578616,145.32019704433498,11.246200607902736,13.513513513513514,86.12598750000002,39.96913580246913,30.089552238805968,146.66666666666669,23.62204724409449,21.25628140703518,9.214155555555555,18.56,13.523809523809524,15.547703180212016,11.576354679802956,5.324675324675324,4.328340248962656,7.647058823529411,6.969696969696969,5.712166172106825,5.372093023255815,5.302013422818792,5.365296803652968,4.852941176470588,5.464852607709751,5.185185185185184,,1.0452553036925767,1.1682269503546099,0.2813721233174121,0.14492919141160346,3.4526530076175463,0.8990626976672864,3.9567969718723486,2.118328802403777,0.9908195253022838,,7.313854310742277,-1.6951551259196729,-0.202815020953581,8.559419000128107,-0.16866666666666666,1.1686666666666667,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,09SD,322,19K,214704.0,8165629.0,Linga-SJP,,Diorite,-71.67348317317611,-16.574375342049677,09SD322,25,San Jose-Pal,67.0,San Jose Pal,sud,Diorite,,0.706817,7.0,195.5,340.0,0.575,57.49999999999999,1.6154778646325,0.7052793029931111,0.7052793029931111,,0.705369,,,0.7044212817796803,12.180512367017116,68.61823361823394,,0.512502,5.0,5.57,27.2,0.2047794117647059,0.12384243469727943,67.0,0.512447722831248,,0.5125517911078732,-2.030395336251045,,61.4,16.05,5.82,4.34,2.06,3.15,4.04,<0.01,0.76,0.11,0.17,0.04,0.08,0.68,98.7,,<1,,744.0,,,,54.1,74.2,10,29.2,177,4.36,2.61,0.96,17.9,4.76,,10.4,0.88,25.1,0.4,4,8.2,82.0,27.2,8,71.0,6.93,195.5,,5.57,3,340.0,0.6,0.78,23.5,<0.5,0.38,6.07,127.0,325.0,25.3,2.63,75.0,357.0,7.1899999999999995,33537.252,741.9820000000001,4556.2,,5.236836,,0.05111155220325526,0.07288973638059182,41.21856537699985,,13.666666666666666,,,1390.4761904761904,325.83333333333337,112.72727272727273,295.5974842767296,299.01477832512313,12.462006079027354,16.216216216216218,139.73855,38.73456790123457,32.298507462686565,473.33333333333337,27.283464566929133,17.085427135678394,8.244244444444446,21.759999999999998,34.0,36.74911660777386,13.719211822660098,6.233766233766233,3.781078838174274,8.749999999999998,7.878787878787879,6.468842729970326,5.883720930232559,5.906040268456376,5.9589041095890405,5.588235294117647,5.963718820861677,5.925925925925926,,1.084699484379055,2.4782764811490128,0.3217282844306663,0.03609597282185576,2.823381430502915,1.0115606330573315,2.9038472997398057,2.3004457847122066,0.6317213626587108,,6.495035910435151,-1.3569107556293472,-0.29767165700351006,8.424244221759855,-0.16286666666666666,1.1628666666666667,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,09SD,324,19K,215134.0,8165710.0,Linga-SJP,,Qz-diorite,-71.66944676641735,-16.573695590399726,09SD324,8,San José Pal,67.0,San Jose Pal,sud,Qz-diorite,,0.70761,10.0,237.0,268.0,0.8843283582089553,88.43283582089553,2.4847393167201495,0.7052448941116016,0.7052448941116016,,0.705369,,,0.7044212817796803,11.692042151827398,79.91452991453096,,0.512499,6.0,6.26,31.6,0.19810126582278478,0.11980367240968351,67.0,0.5124464929238883,,0.5125517911078732,-2.054391103721853,,63.7,15.25,4.52,3.17,1.56,3.09,4.52,<0.01,0.7,0.06,0.14,0.03,0.07,0.7,97.5,,<1,,667.0,,,,68.5,101.5,<10,18.65,13,4.65,2.84,0.89,17.6,5.22,,9.8,0.94,32.7,0.43,2,10.1,101.0,31.6,7,17.0,8.29,237.0,,6.26,2,268.0,0.8,0.82,30.9,<0.5,0.42,7.3,97.0,479.0,27.2,2.84,42.0,327.0,7.609999999999999,37521.876,611.0440000000001,4196.5,,4.067095999999999,,0.03870583564906709,0.05660852378698883,40.60860910997769,,12.624999999999998,,,888.095238095238,395.0,101.06060606060606,388.6792452830189,359.6059113300492,15.349544072948326,21.621621621621625,156.34115,50.46296296296297,40.8955223880597,113.33333333333334,32.63779527559055,13.467336683417086,6.789377777777779,25.28,31.142857142857142,34.62897526501767,15.418719211822658,5.779220779220779,3.482572614107884,9.595588235294116,8.282828282828282,6.899109792284866,6.325581395348837,6.308724832214765,6.4840182648401825,6.1764705882352935,6.439909297052154,6.37037037037037,,1.0713054290132487,2.0198083067092654,0.30417445135383836,0.1188294413242684,3.2728375340196436,0.9251996747811945,2.1290274903931423,2.394244779018941,3.1729933352651396,,7.835974178403758,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,09SD,325,19K,216427.0,8165544.0,Linga-SJP,,Diorite,-71.6573602567249,-16.57534952877039,09SD325,24,San José Pal,67.0,San Jose Pal,sud,Diorite,,0.706319,11.0,143.5,388.0,0.3698453608247423,36.98453608247423,1.0390391657859537,0.7053299877391401,0.7053299877391401,,0.705369,,,0.7044212817796803,12.900035574792135,61.52421652421802,,0.512514,6.0,6.98,32.4,0.21543209876543212,0.13028512765395064,67.0,0.5124568991534538,,0.5125517911078732,-1.8513632391037316,,57.6,16.6,7.22,5.68,2.93,3.33,3.21,<0.01,1.11,0.12,0.37,0.05,0.08,1.09,99.4,,<1,,760.0,,,,62.6,70.7,20,14.0,267,5.55,3.48,1.26,19.4,5.95,,26.5,1.15,29.8,0.56,2,9.1,91.0,32.4,15,23.0,7.93,143.5,,6.98,2,388.0,0.7,0.96,19.05,<0.5,0.49,5.51,153.0,264.0,33.5,3.64,53.0,961.0,6.54,26647.173000000003,1614.902,6654.450000000002,,6.496556,,0.07269749900754267,0.0904233499429335,44.56665072262699,,13.0,,,666.6666666666666,239.16666666666669,115.15151515151516,239.62264150943398,271.4285714285714,13.829787234042552,18.91891891891892,111.02988750000002,45.98765432098765,37.37313432835821,153.33333333333334,31.22047244094488,19.49748743718593,17.943355555555556,25.919999999999998,91.52380952380952,93.63957597173146,17.192118226600986,8.181818181818182,5.522365145228217,10.9375,9.696969696969695,8.234421364985163,7.790697674418605,7.718120805369127,7.945205479452055,7.205882352941176,8.253968253968255,8.296296296296296,,0.9976318192193562,5.323591212989493,0.30072825931743535,0.12715752676425607,2.6749265980402557,1.1327334083239593,2.502662566564164,2.08289124668435,1.7701863354037264,,5.571581196581196,-1.559879265076924,-0.23592671325934633,8.803041082785859,-0.15346666666666667,1.1534666666666666,delta(Zr100),0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,09SD,308.a,19K,223027.0,8162714.0,Linga-QLK,,Gab-diorite,-71.59590128408676,-16.601686051699243,09SD308.A,4,Linga-Pal,89.0,Linga NK,sud,Gab-diorite,,0.706666,7.0,35.7,453.0,0.07880794701986756,7.880794701986756,0.22140972121735103,,0.70638600550307,,,,,0.7043954176683445,28.259522773652623,66.46723646723807,,0.512281,6.0,4.62,21.9,0.21095890410958906,0.12757283672958905,89.0,0.5122067233400138,,0.5125234754711597,-6.180246297102787,,54.1,18.15,9.52,7.23,3.78,3.25,1.24,<0.01,1.09,0.18,0.2,0.06,0.05,1.19,100.0,,<1,,481.0,,,,43.3,74.1,20,6.1,39,3.87,2.31,1.29,21.8,4.12,,3.3,0.78,21.7,0.32,<2,4.2,42.0,21.9,11,17.0,5.3,35.7,,4.62,1,453.0,0.3,0.67,4.56,<0.5,0.33,0.73,241.0,255.0,22.1,2.27,100.0,111.0,4.49,10293.612000000001,872.9200000000001,6534.55,,8.566096,,0.09378721714966255,0.11922857222392338,44.028293595259754,,14.000000000000002,,,290.4761904761904,59.50000000000001,72.87878787878789,57.35849056603773,35.96059113300492,6.382978723404255,8.108108108108109,42.89005,33.48765432098765,25.850746268656714,113.33333333333334,20.866141732283463,22.763819095477388,9.699111111111112,17.52,10.571428571428571,11.660777385159012,11.379310344827585,8.376623376623376,5.422863070539419,7.573529411764706,6.767676767676768,5.741839762611276,5.1395348837209305,5.23489932885906,5.273972602739726,4.852941176470588,5.147392290249433,4.7407407407407405,,1.1154851697407808,0.929004329004329,0.19060692224727915,0.20085722731303576,2.9428544706322484,0.6269445164635726,4.4291593715182245,2.210694212365183,0.31729933352651396,1.4713332469551696,6.505751346059715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,09SD,308.b,19K,223027.0,8162714.0,Linga-QLK,,Gab-diorite,-71.59590128408676,-16.601686051699243,09SD308.B,5,Linga-Pal,89.0,Linga NK,sud,Gab-diorite,,0.706742,7.0,53.7,456.0,0.11776315789473685,11.776315789473685,0.33085628085486846,,0.7063235995006688,,,,,0.7043954176683445,27.373571490667548,67.54985754985788,,0.512276,6.0,4.47,21.3,0.20985915492957744,0.12690763619380277,89.0,0.5122021106393424,,0.5125234754711597,-6.270246090130938,,54.3,18.45,9.74,7.29,4.07,3.18,1.54,<0.01,1.08,0.16,0.21,0.06,0.05,1.28,101.5,,<1,,472.0,,,,42.1,64.4,20,8.53,62,3.78,2.28,1.35,21.8,4.1,,2.9,0.76,21.0,0.32,<2,4.2,42.0,21.3,14,10.0,5.24,53.7,,4.47,1,456.0,0.3,0.67,4.23,<0.5,0.33,0.7,250.0,198.0,21.7,2.17,100.0,98.0,4.720000000000001,12784.002,916.566,6474.6,,8.764052000000001,,0.1009825327510917,0.12198385435514852,45.290473627746856,,14.000000000000002,,,406.19047619047615,89.50000000000001,71.51515151515152,53.20754716981133,34.48275862068965,6.382978723404255,8.108108108108109,53.266675,32.407407407407405,25.134328358208954,66.66666666666667,20.62992125984252,22.91457286432161,10.184066666666666,17.04,9.333333333333334,10.247349823321555,11.009852216748767,8.766233766233768,5.373112033195021,7.5367647058823515,6.767676767676768,5.608308605341246,5.046511627906977,5.100671140939598,5.205479452054794,4.852941176470588,4.92063492063492,4.7407407407407405,,1.1397530391499953,0.8477255779269204,0.19696048632218846,0.3437185929648241,2.9434915900240286,0.648080215211543,4.540675728874789,2.2374860956618465,0.5172413793103448,1.5316650853889942,6.586021505376344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,09SD,310,19K,222964.0,8162973.0,Linga-QLK,,Granite,-71.59645987936428,-16.599339764455223,09SD310,4,Linga Pal,89.0,Linga NK,sud,Granite,,0.71788,8.0,180.0,55.5,3.2432432432432434,324.3243243243243,9.121963958918919,,0.7063443741221082,,,,,0.7043954176683445,27.668499891935205,226.21082621082644,,0.512466,7.0,3.15,13.0,0.2423076923076923,0.14653678928538463,89.0,0.5123806819687307,,0.5125234754711597,-2.78608706260286,,76.6,11.9,0.77,0.32,0.08,3.46,4.72,<0.01,0.04,0.02,,0.01,0.03,1.0,99.0,,<1,,224.0,,,,32.4,124.5,<10,3.42,29,3.69,2.59,0.1,13.6,2.7,,3.3,0.78,14.7,0.53,2,8.1,81.0,13.0,<5,24.0,3.64,180.0,,3.15,1,55.5,0.8,0.51,14.7,0.9,0.43,2.75,7.0,719.0,23.5,3.18,104.0,94.0,8.18,39182.136,0.0,239.8,,0.6928460000000001,,0.001984914648670107,0.009643487459287921,17.069539135662573,,10.124999999999998,,,162.85714285714283,300.0,33.93939393939394,184.9056603773585,135.4679802955665,12.310030395136778,21.621621621621625,163.25889999999998,22.685185185185183,19.34328358208955,160.0,14.330708661417322,2.7889447236180906,0.0,10.4,8.952380952380953,11.660777385159012,7.758620689655172,0.6493506493506493,0.19900414937759336,4.963235294117647,5.151515151515151,5.474777448071216,5.465116279069767,5.23489932885906,5.91324200913242,6.323529411764706,7.210884353741497,7.851851851851852,,0.7592380045910083,1.153862433862434,0.5426462378264376,0.017430904522613068,2.9238683127572016,0.7326329546596964,0.5103175451726719,1.0759596616785945,0.8466748768472906,0.6882977247502774,3.145964360587002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,09SD,306,19K,220881.0,8158785.0,Linga-QLP,,Diorite,-71.61648024427456,-16.636914508676753,09SD306,39,Tiabaya-Linga Pal,67.0,Linga NP,sud,Diorite,,0.705832,8.0,72.4,682.0,0.10615835777126101,10.615835777126101,0.29822564211354846,0.7055481331100257,0.7055481331100257,,0.705369,,,0.7044212817796803,15.996838248533152,54.58689458689436,,0.512472,6.0,3.25,15.1,0.21523178807947022,0.13016268656291394,67.0,0.5124149528164472,,0.5125517911078732,-2.669745649122035,,58.8,18.1,6.26,5.78,2.72,3.69,2.26,<0.01,0.72,0.07,0.22,0.08,0.07,1.89,100.5,,<1,,638.0,,,,27.5,58.8,10,1.51,<5,2.25,1.24,0.89,20.8,2.63,,3.0,0.43,13.1,0.17,<2,3.6,36.0,15.1,12,11.0,3.57,72.4,,3.25,1,682.0,0.3,0.41,4.58,<0.5,0.17,1.19,155.0,262.0,12.9,1.17,48.0,96.0,5.949999999999999,18760.938,960.212,4316.400000000001,,5.632748,,0.06748709805478365,0.07840030064304206,46.259717190906,,12.0,,,71.9047619047619,120.66666666666669,96.66666666666667,57.61006289308176,58.620689655172406,5.47112462006079,8.108108108108109,78.170575,20.216049382716047,16.417910447761194,73.33333333333334,14.05511811023622,34.2713567839196,10.669022222222223,12.08,9.142857142857142,10.60070671378092,8.004926108374384,5.779220779220779,3.582074688796681,4.834558823529411,4.141414141414141,3.3382789317507418,3.0,2.8859060402684564,2.8310502283105023,2.5,2.6530612244897958,2.5185185185185186,,1.2582743665829719,1.142153846153846,0.2706327292976635,0.4673366834170854,2.5254510921177586,1.017542538774281,11.423785594639867,3.017241379310345,0.7993730407523509,,7.619895536562203,-1.8084217334846573,-0.17902216248166708,8.370177000489578,-0.17833333333333334,1.1783333333333332,d(Zr),0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,09SD,307,19K,220905.0,8158689.0,Linga-QLP,,Diorite,-71.616267201383,-16.637784261736325,09SD307,40,Linga Pal,67.0,Linga NP,sud,Diorite,,0.706946,8.0,213.0,324.0,0.6574074074074074,65.74074074074075,1.8470272791462967,0.70518790205204,0.70518790205204,,0.705369,,,0.7044212817796803,10.882980003426024,70.45584045584086,,0.512482,7.0,5.83,28.3,0.2060070671378092,0.1245842788980212,67.0,0.5124273976987279,,0.5125517911078732,-2.426943214389743,,63.0,16.25,5.83,4.46,2.13,3.21,4.05,<0.01,0.83,0.09,0.18,0.04,0.07,0.5,100.5,,<1,,658.0,,,,57.2,87.2,10,16.2,116,4.37,2.61,0.98,18.3,4.98,,8.2,0.87,26.3,0.37,4,9.3,93.0,28.3,10,27.0,7.18,213.0,,5.83,3,324.0,0.7,0.77,31.8,<0.5,0.37,5.8,134.0,395.0,25.5,2.51,69.0,281.0,7.26,33620.265,785.628,4975.85,,5.245834,,0.0528483525208416,0.07301497647746569,41.988681644955015,,13.285714285714288,,,771.4285714285713,355.0,99.6969696969697,400.0,285.71428571428567,14.133738601823708,18.91891891891892,140.0844375,40.58641975308642,34.149253731343286,180.0,28.26771653543307,16.28140703517588,8.7292,22.64,26.761904761904763,28.975265017667844,14.359605911330048,6.363636363636363,4.129336099585062,9.154411764705882,7.777777777777778,6.483679525222552,5.930232558139535,5.8389261744966445,5.9589041095890405,5.441176470588235,5.691609977324262,5.481481481481481,,1.139164410606831,1.8636935391652374,0.3482381222046298,0.09045226130653268,2.8264299176248864,0.7142857142857142,2.745492166715933,2.522942711910977,1.587301587301587,,7.1309207613988495,-1.3104242739727596,-0.31430754262833527,8.512351489270122,-0.16113333333333335,1.1611333333333334,,0.060000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,09SD,308,19K,222119.0,8160833.0,Linga-QLP,,Diorite,-71.60463414058128,-16.618566028478092,09SD308,38,Linga Pal,67.4,Linga NP,sud,Diorite,,0.706266,8.0,159.5,399.0,0.39974937343358397,39.9749373433584,1.1230452475165413,0.705190641334457,0.705190641334457,,0.705369,,,0.7044208115952255,10.92854905135665,60.76923076923091,,0.5125,5.0,5.45,26.4,0.20643939393939395,0.1248462664090909,67.4,0.5124449561344853,,0.5125512763144774,-2.0743325576444427,,59.0,17.05,6.98,5.65,2.91,3.24,3.27,<0.01,0.86,0.1,0.17,0.05,0.06,1.5,101.0,,<1,,568.0,,,,53.2,61.1,20,8.82,78,4.33,2.57,1.04,18.9,4.82,,6.7,0.9,24.7,0.37,2,7.3,73.0,26.4,14,15.0,6.63,159.5,,5.45,2,399.0,0.6,0.76,20.5,<0.5,0.37,3.08,164.0,228.0,25.1,2.49,48.0,223.0,6.51,27145.251,741.9820000000001,5155.700000000001,,6.280604,,0.07220127034537514,0.08741758761796063,45.233546503609034,,12.166666666666666,,,420.0,265.83333333333337,86.06060606060606,257.8616352201258,151.72413793103448,11.094224924012158,16.216216216216218,113.10521250000001,38.117283950617285,31.761194029850746,100.0,26.102362204724407,20.05025125628141,8.244244444444446,21.119999999999997,21.238095238095237,23.674911660777386,13.423645320197044,6.753246753246754,4.278589211618258,8.860294117647058,7.6767676767676765,6.424332344213649,5.837209302325582,6.0402684563758395,5.867579908675799,5.441176470588235,5.646258503401361,5.481481481481481,,1.1378034392763932,1.5821406727828746,0.2910549696663918,0.2005025125628141,2.8395628043946086,0.5883936080740118,3.434903601673707,2.377440797673452,1.5172413793103448,,6.750892458723784,-1.5841201044498059,-0.22957444164450136,8.547858177727031,-0.16366666666666668,1.1636666666666668,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,09SD,312,19K,217495.0,8155377.0,Linga-QLP,,Diorite,-71.6486195629584,-16.6672867615748,09SD312,37,Linga Pal,68.2,Linga NP,sud,Diorite,,0.706208,9.0,143.5,375.0,0.38266666666666665,38.266666666666666,1.0750473691290667,0.7051663768324798,0.7051663768324798,,0.705369,,,0.704419871218304,10.597452523375406,59.943019943020644,,0.512496,6.0,6.47,30.8,0.21006493506493507,0.12703872736974026,68.2,0.5124393245320255,,0.5125502467236457,-2.1641232704361357,,60.6,15.8,6.56,5.35,2.5,3.53,3.22,<0.01,0.87,0.09,0.25,0.05,0.09,1.0,99.9,,<1,,755.0,,,,62.2,73.5,10,14.05,101,4.75,2.73,1.08,19.0,4.87,,5.9,0.94,28.2,0.41,2,8.6,86.0,30.8,9,40.0,7.34,143.5,,6.47,3,375.0,0.5,0.76,19.45,<0.5,0.4,4.07,183.0,356.0,26.4,2.68,68.0,203.0,6.75,26730.186000000005,1091.15,5215.650000000001,,5.902688,,0.062028582770940845,0.08215750354925813,43.01981165727173,,17.2,,,669.047619047619,239.16666666666669,114.3939393939394,244.65408805031444,200.4926108374384,13.069908814589665,13.513513513513514,111.37577500000002,43.51851851851852,37.134328358208954,266.6666666666667,28.89763779527559,18.84422110552764,12.12388888888889,24.64,19.333333333333332,20.848056537102476,15.935960591133004,7.012987012987013,4.328340248962656,8.95220588235294,7.6767676767676765,7.0474777448071215,6.1395348837209305,6.308724832214765,6.232876712328767,5.88235294117647,6.0770975056689345,6.0740740740740735,,1.1596782408432613,1.213189077794951,0.30032981956929444,0.07066582914572865,2.7308374835422753,0.8194942191041827,3.069323892188214,2.622297992794647,0.751847290640394,,7.161069651741293,-1.6113390536911012,-0.22266883020394732,8.559419000128107,-0.15686666666666668,1.1568666666666667,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,09SD,315,19K,218717.0,8156243.0,Linga-QLP,,Diorite,-71.63706439914934,-16.65961269029522,09SD315,35,Linga-Pal,68.7,Linga NP,sud,Diorite,,0.706432,11.0,170.0,379.0,0.44854881266490765,44.854881266490764,1.2601618149129288,0.7052020619137215,0.7052020619137215,,0.705369,,,0.7044192834773031,11.112393637979778,63.13390313390288,,0.512483,6.0,6.51,31.6,0.2060126582278481,0.12458768979579113,68.7,0.5124270104230896,,0.5125496032266403,-2.391823206554511,,60.3,16.45,6.89,4.85,2.66,3.25,3.6,<0.01,0.9,0.12,0.21,0.04,0.07,0.89,100.0,,<1,,664.0,,,,65.6,75.1,20,15.45,108,5.11,3.05,1.13,19.8,5.81,,7.5,1.03,30.7,0.43,2,9.6,96.0,31.6,13,23.0,8.12,170.0,,6.51,3,379.0,0.7,0.93,20.2,<0.5,0.44,4.08,146.0,305.0,29.6,3.01,59.0,251.0,6.85,29884.68,916.566,5395.5,,6.199622,,0.06599841206828107,0.08629042674609581,43.337655327929696,,13.714285714285715,,,735.7142857142857,283.33333333333337,100.60606060606061,254.0880503144654,200.98522167487684,14.58966565349544,18.91891891891892,124.51950000000001,47.37654320987654,39.164179104477604,153.33333333333334,31.96850393700787,19.04522613065327,10.184066666666666,25.28,23.904761904761905,26.5017667844523,16.034482758620687,7.337662337662337,4.477593360995851,10.680147058823527,9.393939393939394,7.5816023738872405,6.883720930232559,6.9127516778523495,6.963470319634703,6.470588235294117,6.825396825396825,6.37037037037037,,1.110792905941619,1.4908346134152588,0.3079512489728028,0.12420799650426044,2.95466613566972,0.7910061942154807,2.766705147358414,2.349238171611868,1.3107731848361532,,6.941214470284237,-1.5100782720494192,-0.2496064859357478,8.593320551803789,-0.15660000000000002,1.1566,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
